Customer ID,SnapshotDate,Churn,Recency,TenureDays,LifetimePurchaseDays,LifetimeOrders,LifetimeMonetary,LifetimeUnits,LifetimeUniqueProducts,AverageOrderValue,PurchaseDays30D,Orders30D,Monetary30D,Units30D,PurchaseDays60D,Orders60D,Monetary60D,Units60D,PurchaseDays90D,Orders90D,Monetary90D,Units90D,PurchaseDays180D,Orders180D,Monetary180D,Units180D,OrdersPrevious90D,MonetaryPrevious90D,PurchaseDaysPrevious90D,OrderChange90D,MonetaryChange90D,OrderTrendRatio90D,MonetaryTrendRatio90D,MedianPurchaseGap,LatestPurchaseGap,PurchaseGapStd,HasRepeatPurchaseHistory,SnapshotMonth,SnapshotQuarter,IsHolidaySeason,CancellationRows180D,CancelledUnits180D,CancellationValue180D,PositiveUnits180D,CancellationUnitRate180D
13233,2011-03-01,1,53,411,3,3,875.58,1004,49,291.85999999999996,0.0,0.0,0.0,0.0,1.0,1.0,304.24,404.0,1.0,1.0,304.24,404.0,2,2,584.95,773,1.0,280.71,1.0,0.0,23.53000000000003,1.0,1.0835256114443932,179.0,84.0,95.0,1,3,1,0,0,0,0.0,773,0.0
13237,2011-03-01,1,104,104,1,1,643.0,128,24,643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,643.0,128,1.0,643.0,1.0,-1.0,-643.0,0.5,0.0015527950310559005,,,,0,3,1,0,0,0,0.0,128,0.0
13238,2011-03-01,1,77,307,3,3,397.05,177,13,132.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,91.15,33.0,2,2,280.05,117,1.0,188.9,1.0,0.0,-97.75,1.0,0.4852553975776725,115.0,70.0,45.0,1,3,1,0,0,0,0.0,117,0.0
13239,2011-03-01,0,154,219,4,4,1250.28,821,69,312.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,336.2,72,1.0,336.2,1.0,-1.0,-336.2,0.5,0.0029655990510083037,6.0,54.0,22.866763848189994,1,3,1,0,0,0,0.0,72,0.0
13240,2011-03-01,0,82,369,4,5,1216.14,678,132,243.22799999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,448.14,262.0,2,2,1024.02,582,1.0,575.88,1.0,0.0,-127.74000000000001,1.0,0.7785674663708223,52.0,46.0,66.04207413123511,1,3,1,0,0,0,0.0,582,0.0
13241,2011-03-01,1,128,128,1,1,115.58,48,40,115.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,115.58,48,1.0,115.58,1.0,-1.0,-115.58,0.5,0.00857780065191285,,,,0,3,1,0,0,0,0.0,48,0.0
13242,2011-03-01,0,168,385,4,4,429.0,220,12,107.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,39.0,20,1.0,39.0,1.0,-1.0,-39.0,0.5,0.025,95.0,16.0,40.08601862107147,1,3,1,0,0,0,0.0,20,0.0
13243,2011-03-01,0,166,348,2,4,677.97,346,121,169.4925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,385.31,172,3.0,385.31,1.0,-3.0,-385.31,0.25,0.002588594651963449,182.0,182.0,0.0,1,3,1,0,0,0,0.0,172,0.0
13245,2011-03-01,1,149,149,1,1,558.72,246,29,558.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,558.72,246,1.0,558.72,1.0,-1.0,-558.72,0.5,0.00178660758950904,,,,0,3,1,0,0,0,0.0,246,0.0
13246,2011-03-01,0,9,242,8,8,2439.14,2187,195,304.8925,1.0,1.0,400.45,361.0,3.0,3.0,1083.56,995.0,3.0,3.0,1083.56,995.0,7,7,2281.97,2080,4.0,1198.41,4.0,-1.0,-114.85000000000014,0.8,0.9042445869219031,28.0,34.0,22.851785086348357,1,3,1,0,4,21,44.550000000000004,2101,0.009995240361732508
13249,2011-03-01,0,118,401,6,6,897.52,700,2,149.58666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,253.68,204,1.0,253.68,1.0,-1.0,-253.68,0.5,0.003926495994974085,54.0,87.0,16.451139778143034,1,3,1,0,0,0,0.0,204,0.0
13250,2011-03-01,1,177,219,2,2,248.54,106,17,124.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,120.0,32,1.0,120.0,1.0,-1.0,-120.0,0.5,0.008264462809917356,42.0,42.0,0.0,1,3,1,0,1,2,7.5,32,0.0625
13251,2011-03-01,1,119,119,1,1,252.68,215,25,252.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,252.68,215,1.0,252.68,1.0,-1.0,-252.68,0.5,0.003941974140649637,,,,0,3,1,0,0,0,0.0,215,0.0
13252,2011-03-01,1,111,342,2,2,341.3,128,18,170.64999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,52.4,8,1.0,52.4,1.0,-1.0,-52.4,0.5,0.018726591760299626,231.0,231.0,0.0,1,3,1,0,0,0,0.0,8,0.0
13253,2011-03-01,1,56,420,3,3,2397.19,2067,55,799.0633333333334,0.0,0.0,0.0,0.0,1.0,1.0,476.48,624.0,1.0,1.0,476.48,624.0,2,2,1422.8,1184,1.0,946.32,1.0,0.0,-469.84000000000003,1.0,0.5040324283241143,182.0,91.0,91.0,1,3,1,0,0,0,0.0,1184,0.0
13254,2011-03-01,1,93,93,1,1,51.410000000000004,43,4,51.410000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,51.410000000000004,43,1.0,51.410000000000004,1.0,-1.0,-51.410000000000004,0.5,0.019080328181644724,,,,0,3,1,0,0,0,0.0,43,0.0
13255,2011-03-01,1,90,229,2,2,730.65,450,19,365.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,451.4,220.0,1,1,451.4,220,0.0,0.0,0.0,1.0,451.4,2.0,452.4,139.0,139.0,0.0,1,3,1,0,0,0,0.0,220,0.0
13257,2011-03-01,1,153,153,1,1,117.95,29,6,117.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,117.95,29,1.0,117.95,1.0,-1.0,-117.95,0.5,0.008406893652795292,,,,0,3,1,0,2,4,31.8,33,0.12121212121212122
13258,2011-03-01,0,96,117,2,2,336.59999999999997,164,5,168.29999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,336.59999999999997,164,2.0,336.59999999999997,2.0,-2.0,-336.59999999999997,0.3333333333333333,0.0029620853080568723,21.0,21.0,0.0,1,3,1,0,0,0,0.0,164,0.0
13259,2011-03-01,1,114,415,6,8,1137.31,384,180,142.16375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,314.05,118,2.0,314.05,1.0,-2.0,-314.05,0.3333333333333333,0.0031740993493096334,35.0,175.0,61.53503067359274,1,3,1,0,0,0,0.0,118,0.0
13261,2011-03-01,0,2,2,1,1,845.1,190,8,845.1,1.0,1.0,845.1,190.0,1.0,1.0,845.1,190.0,1.0,1.0,845.1,190.0,1,1,845.1,190,0.0,0.0,0.0,1.0,845.1,2.0,846.1,,,,0,3,1,0,0,0,0.0,190,0.0
13262,2011-03-01,0,106,317,2,2,373.16,122,38,186.57999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,140.75,29,1.0,140.75,1.0,-1.0,-140.75,0.5,0.007054673721340388,211.0,211.0,0.0,1,3,1,0,0,0,0.0,29,0.0
13263,2011-03-01,0,42,130,5,5,1392.28,716,164,278.456,0.0,0.0,0.0,0.0,1.0,1.0,141.66,106.0,1.0,1.0,141.66,106.0,5,5,1392.28,716,4.0,1250.6200000000001,4.0,-3.0,-1108.96,0.4,0.11398028155510458,7.0,68.0,26.56124997058685,1,3,1,0,0,0,0.0,716,0.0
13264,2011-03-01,1,159,159,1,1,722.5600000000001,375,38,722.5600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,722.5600000000001,375,1.0,722.5600000000001,1.0,-1.0,-722.5600000000001,0.5,0.0013820553927801425,,,,0,3,1,0,0,0,0.0,375,0.0
13266,2011-03-01,0,130,439,7,7,2202.63,2334,83,314.6614285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,460.57,338,2.0,460.57,2.0,-2.0,-460.57,0.3333333333333333,0.0021665186212275495,49.0,9.0,25.04495957273639,1,3,1,0,2,37,46.95,375,0.09866666666666667
13267,2011-03-01,0,48,449,16,20,5977.54,2476,109,298.877,0.0,0.0,0.0,0.0,1.0,1.0,311.67,131.0,3.0,3.0,1197.72,522.0,8,11,3293.46,1394,8.0,2095.7400000000002,5.0,-5.0,-898.0200000000002,0.4444444444444444,0.5717065539838033,19.0,29.0,20.207149449857813,1,3,1,0,12,24,124.4,1414,0.016973125884016973
13269,2011-03-01,0,78,454,10,15,4207.64,3477,110,280.5093333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1013.6,624.0,4,5,2156.06,1397,3.0,1142.46,2.0,-1.0,-128.86,0.75,0.8873069455862033,57.0,8.0,25.16954852275873,1,3,1,0,0,0,0.0,1397,0.0
13270,2011-03-01,1,83,83,1,1,1180.0,400,1,1180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1180.0,400.0,1,1,1180.0,400,0.0,0.0,0.0,1.0,1180.0,2.0,1181.0,,,,0,3,1,0,0,0,0.0,400,0.0
13274,2011-03-01,1,126,126,1,1,360.85,199,19,360.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,360.85,199,1.0,360.85,1.0,-1.0,-360.85,0.5,0.0027635760674312557,,,,0,3,1,0,0,0,0.0,199,0.0
13275,2011-03-01,1,100,349,2,2,241.66,140,48,120.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,61.5,10,1.0,61.5,1.0,-1.0,-61.5,0.5,0.016,249.0,249.0,0.0,1,3,1,0,0,0,0.0,10,0.0
13276,2011-03-01,1,114,359,3,3,1340.38,693,183,446.79333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,728.8,432,1.0,728.8,1.0,-1.0,-728.8,0.5,0.0013702384214853386,122.5,105.0,17.5,1,3,1,0,1,1,7.95,432,0.0023148148148148147
13277,2011-03-01,1,97,256,3,3,264.9,206,7,88.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,111.4,84,1.0,111.4,1.0,-1.0,-111.4,0.5,0.00889679715302491,79.5,90.0,10.5,1,3,1,0,0,0,0.0,84,0.0
13278,2011-03-01,1,116,327,3,3,882.62,796,47,294.20666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,258.51,225,1.0,258.51,1.0,-1.0,-258.51,0.5,0.0038534160533312783,105.5,80.0,25.5,1,3,1,0,0,0,0.0,225,0.0
13280,2011-03-01,1,33,361,5,6,2181.63,1423,156,363.605,0.0,0.0,0.0,0.0,2.0,2.0,699.36,452.0,2.0,2.0,699.36,452.0,4,5,1728.6299999999999,1265,3.0,1029.27,2.0,-1.0,-329.90999999999997,0.75,0.6797829695128462,45.5,21.0,78.04806211559644,1,3,1,0,0,0,0.0,1265,0.0
13281,2011-03-01,1,156,156,1,1,344.9,200,22,344.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,344.9,200,1.0,344.9,1.0,-1.0,-344.9,0.5,0.002891008962127783,,,,0,3,1,0,1,1,5.95,201,0.004975124378109453
13282,2011-03-01,0,123,123,1,1,181.05,103,14,181.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,181.05,103,1.0,181.05,1.0,-1.0,-181.05,0.5,0.005492996429552321,,,,0,3,1,0,0,0,0.0,103,0.0
13284,2011-03-01,1,47,47,1,1,196.15,79,12,196.15,0.0,0.0,0.0,0.0,1.0,1.0,196.15,79.0,1.0,1.0,196.15,79.0,1,1,196.15,79,0.0,0.0,0.0,1.0,196.15,2.0,197.15,,,,0,3,1,0,1,12,5.04,91,0.13186813186813187
13285,2011-03-01,0,7,341,3,3,1322.3600000000001,1000,86,440.7866666666667,1.0,1.0,666.89,594.0,1.0,1.0,666.89,594.0,1.0,1.0,666.89,594.0,1,1,666.89,594,0.0,0.0,0.0,1.0,666.89,2.0,667.89,167.0,310.0,143.0,1,3,1,0,0,0,0.0,594,0.0
13288,2011-03-01,1,160,383,5,5,893.61,376,6,178.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,75.0,60,1.0,75.0,1.0,-1.0,-75.0,0.5,0.013157894736842105,40.0,66.0,49.15473018947414,1,3,1,0,0,0,0.0,60,0.0
13291,2011-03-01,1,131,383,10,10,2959.73,1386,134,295.973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,459.07,238,3.0,459.07,3.0,-3.0,-459.07,0.25,0.0021735822809572456,28.0,14.0,14.11854572303158,1,3,1,0,0,0,0.0,238,0.0
13292,2011-03-01,1,1,243,4,4,658.42,300,40,164.60500000000002,1.0,1.0,249.57,133.0,1.0,1.0,249.57,133.0,1.0,1.0,249.57,133.0,2,2,314.07,195,1.0,64.5,1.0,0.0,185.07,1.0,3.825496183206107,79.0,131.0,40.43375927228247,1,3,1,0,1,16,6.72,211,0.07582938388625593
13293,2011-03-01,1,109,385,6,6,1192.94,555,51,198.82333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,335.35,177,2.0,335.35,2.0,-2.0,-335.35,0.3333333333333333,0.002973093503790694,42.0,11.0,42.780369329869046,1,3,1,0,0,0,0.0,177,0.0
13295,2011-03-01,1,76,293,4,4,1058.02,698,54,264.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,201.20000000000002,82.0,3,3,783.87,455,2.0,582.6700000000001,2.0,-1.0,-381.47,0.6666666666666666,0.3464286326177463,35.0,17.0,65.93599590174972,1,3,1,0,4,4,11.6,459,0.008714596949891068
13296,2011-03-01,1,140,294,5,5,705.11,575,46,141.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,127.02000000000001,108,1.0,127.02000000000001,1.0,-1.0,-127.02000000000001,0.5,0.007811279487580065,33.0,63.0,14.79019945774904,1,3,1,0,0,0,0.0,108,0.0
13297,2011-03-01,1,102,259,3,3,2262.82,1730,57,754.2733333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1622.2,1264,2.0,1622.2,2.0,-2.0,-1622.2,0.3333333333333333,0.0006160670280926564,78.5,37.0,41.5,1,3,1,0,0,0,0.0,1264,0.0
13299,2011-03-01,0,140,245,2,2,1030.8,378,54,515.4000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,709.32,278,1.0,709.32,1.0,-1.0,-709.32,0.5,0.001407816195517513,105.0,105.0,0.0,1,3,1,0,2,2,15.7,280,0.007142857142857143
13300,2011-03-01,1,105,291,2,2,901.9200000000001,246,28,450.96000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,598.64,137,1.0,598.64,1.0,-1.0,-598.64,0.5,0.0016676672670268829,186.0,186.0,0.0,1,3,1,0,0,0,0.0,137,0.0
13301,2011-03-01,0,9,9,1,1,173.91,95,20,173.91,1.0,1.0,173.91,95.0,1.0,1.0,173.91,95.0,1.0,1.0,173.91,95.0,1,1,173.91,95,0.0,0.0,0.0,1.0,173.91,2.0,174.91,,,,0,3,1,0,0,0,0.0,95,0.0
13303,2011-03-01,1,117,117,1,1,61.72,26,4,61.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,61.72,26,1.0,61.72,1.0,-1.0,-61.72,0.5,0.01594387755102041,,,,0,3,1,0,0,0,0.0,26,0.0
13304,2011-03-01,1,68,386,4,4,1120.79,688,55,280.1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,300.42,238.0,2,2,583.24,452,1.0,282.82,1.0,0.0,17.600000000000023,1.0,1.0620111338172082,104.0,104.0,13.140268896284683,1,3,1,0,3,20,18.6,472,0.0423728813559322
13305,2011-03-01,0,12,356,8,8,2042.75,1407,114,255.34374999999997,1.0,1.0,152.7,146.0,1.0,1.0,152.7,146.0,2.0,2.0,425.09999999999997,410.0,6,6,1088.4099999999999,853,4.0,663.31,4.0,-2.0,-238.20999999999998,0.6,0.6414174105462811,38.0,77.0,42.41774753711528,1,3,1,0,0,0,0.0,853,0.0
13306,2011-03-01,1,147,147,1,1,53.65,74,4,53.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,53.65,74,1.0,53.65,1.0,-1.0,-53.65,0.5,0.018298261665141813,,,,0,3,1,0,0,0,0.0,74,0.0
13309,2011-03-01,0,25,109,2,2,640.29,837,50,320.145,1.0,1.0,390.71,467.0,1.0,1.0,390.71,467.0,1.0,1.0,390.71,467.0,2,2,640.29,837,1.0,249.58,1.0,0.0,141.12999999999997,1.0,1.5632133450395083,84.0,84.0,0.0,1,3,1,0,0,0,0.0,837,0.0
13310,2011-03-01,0,41,119,3,3,798.1,460,43,266.03333333333336,0.0,0.0,0.0,0.0,1.0,1.0,388.93,231.0,1.0,1.0,388.93,231.0,3,3,798.1,460,2.0,409.17,2.0,-1.0,-20.24000000000001,0.6666666666666666,0.9506546066265207,39.0,56.0,17.0,1,3,1,0,2,3,21.25,463,0.0064794816414686825
13312,2011-03-01,1,168,168,1,1,124.75,41,5,124.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,124.75,41,1.0,124.75,1.0,-1.0,-124.75,0.5,0.007952286282306162,,,,0,3,1,0,0,0,0.0,41,0.0
13313,2011-03-01,0,56,454,7,8,2183.75,1621,85,272.96875,0.0,0.0,0.0,0.0,1.0,1.0,307.3,171.0,1.0,1.0,307.3,171.0,1,1,307.3,171,0.0,0.0,0.0,1.0,307.3,2.0,308.3,55.0,140.0,35.046001515468525,1,3,1,0,0,0,0.0,171,0.0
13316,2011-03-01,0,109,356,6,6,7091.4400000000005,14376,68,1181.9066666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,3882.15,7215,4.0,3882.15,4.0,-4.0,-3882.15,0.2,0.0002575228873466129,32.0,1.0,54.77809781290329,1,3,1,0,1,48,122.39999999999999,7263,0.00660883932259397
13317,2011-03-01,0,75,443,12,15,4175.561,2151,158,278.3707333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,238.05,93.0,6,7,1996.111,817,5.0,1758.061,5.0,-3.0,-1520.011,0.5,0.13589636743694505,30.0,27.0,21.304560486446587,1,3,1,0,17,44,172.4,829,0.05307599517490953
13319,2011-03-01,0,20,450,27,39,13763.54,5676,231,352.91128205128206,1.0,2.0,707.07,269.0,2.0,3.0,1217.96,555.0,4.0,7.0,3523.37,1474.0,11,18,7059.41,2926,11.0,3536.04,7.0,-4.0,-12.670000000000073,0.6666666666666666,0.996417908759867,14.5,36.0,9.406343069483933,1,3,1,0,13,33,124.05,2937,0.011235955056179775
13320,2011-03-01,0,151,195,2,2,669.25,416,37,334.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,362.65,223,1.0,362.65,1.0,-1.0,-362.65,0.5,0.0027498968788670424,44.0,44.0,0.0,1,3,1,0,1,7,10.15,230,0.030434782608695653
13324,2011-03-01,0,29,280,8,10,4460.7699999999995,3830,24,446.07699999999994,1.0,1.0,460.5,390.0,1.0,1.0,460.5,390.0,2.0,2.0,1110.6,600.0,4,6,2622.45,1419,4.0,1511.85,2.0,-2.0,-401.25,0.6,0.7347721188485309,29.0,48.0,20.517787206147126,1,3,1,0,4,12,33.0,1431,0.008385744234800839
13326,2011-03-01,1,149,149,1,1,281.76,140,13,281.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,281.76,140,1.0,281.76,1.0,-1.0,-281.76,0.5,0.0035365681143018817,,,,0,3,1,0,0,0,0.0,140,0.0
13327,2011-03-01,0,12,438,13,14,7016.75,3241,131,501.19642857142856,1.0,1.0,202.9,102.0,1.0,1.0,202.9,102.0,2.0,3.0,1692.9,654.0,5,6,3291.6600000000003,1316,3.0,1598.76,3.0,0.0,94.1400000000001,1.0,1.0588463269490425,33.5,70.0,15.217862311551295,1,3,1,0,0,0,0.0,1316,0.0
13328,2011-03-01,1,33,33,1,1,1308.48,680,17,1308.48,0.0,0.0,0.0,0.0,1.0,1.0,1308.48,680.0,1.0,1.0,1308.48,680.0,1,1,1308.48,680,0.0,0.0,0.0,1.0,1308.48,2.0,1309.48,,,,0,3,1,0,0,0,0.0,680,0.0
13329,2011-03-01,1,83,452,5,7,4493.02,3153,60,641.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,608.4,350.0,3,4,3580.62,2430,3.0,2972.2200000000003,2.0,-2.0,-2363.82,0.5,0.20496296944053918,55.5,20.0,85.70990316177006,1,3,1,0,6,43,114.05000000000001,2468,0.017423014586709886
13330,2011-03-01,1,32,371,4,4,2001.07,1422,58,500.26750000000004,0.0,0.0,0.0,0.0,1.0,1.0,335.82,198.0,1.0,1.0,335.82,198.0,2,2,771.92,697,1.0,436.1,1.0,0.0,-100.28000000000003,1.0,0.770578814916495,110.0,140.0,20.92844953645635,1,3,1,0,0,0,0.0,697,0.0
13331,2011-03-01,1,118,118,1,1,262.4,54,12,262.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,262.4,54,1.0,262.4,1.0,-1.0,-262.4,0.5,0.003796507213363706,,,,0,3,1,0,0,0,0.0,54,0.0
13333,2011-03-01,1,128,375,3,3,1015.74,685,54,338.58000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,853.5600000000001,424,2.0,853.5600000000001,2.0,-2.0,-853.5600000000001,0.3333333333333333,0.0011701928477813144,123.5,46.0,77.5,1,3,1,0,0,0,0.0,424,0.0
13334,2011-03-01,1,22,369,3,3,4387.37,2289,241,1462.4566666666667,1.0,1.0,1660.44,836.0,1.0,1.0,1660.44,836.0,1.0,1.0,1660.44,836.0,1,1,1660.44,836,0.0,0.0,0.0,1.0,1660.44,2.0,1661.44,173.5,231.0,57.5,1,3,1,0,0,0,0.0,836,0.0
13340,2011-03-01,0,134,372,4,5,11364.08,3866,77,2272.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,892.5200000000001,296,1.0,892.5200000000001,1.0,-1.0,-892.5200000000001,0.5,0.00111916912883875,81.0,81.0,35.537148012873644,1,3,1,0,0,0,0.0,296,0.0
13345,2011-03-01,1,4,4,1,1,339.5,140,19,339.5,1.0,1.0,339.5,140.0,1.0,1.0,339.5,140.0,1.0,1.0,339.5,140.0,1,1,339.5,140,0.0,0.0,0.0,1.0,339.5,2.0,340.5,,,,0,3,1,0,0,0,0.0,140,0.0
13346,2011-03-01,1,179,313,5,6,299.4,180,4,49.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,53.1,18,1.0,53.1,1.0,-1.0,-53.1,0.5,0.018484288354898334,33.0,36.0,6.726812023536855,1,3,1,0,0,0,0.0,18,0.0
13359,2011-03-01,1,120,120,1,1,520.7,214,30,520.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,520.7,214,1.0,520.7,1.0,-1.0,-520.7,0.5,0.0019168104274487252,,,,0,3,1,0,4,5,33.05,219,0.0228310502283105
13360,2011-03-01,1,148,417,4,4,1464.1000000000001,932,57,366.02500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,470.49,365,1.0,470.49,1.0,-1.0,-470.49,0.5,0.0021209357568559247,46.0,46.0,91.50713390526204,1,3,1,0,2,2,11.799999999999999,366,0.00546448087431694
13362,2011-03-01,0,4,142,4,4,3084.78,1426,130,771.195,1.0,1.0,812.7,336.0,1.0,1.0,812.7,336.0,1.0,1.0,812.7,336.0,4,4,3084.78,1426,3.0,2272.08,3.0,-2.0,-1459.3799999999999,0.5,0.3579724426768966,29.0,91.0,32.13513134665341,1,3,1,0,3,9,31.25,1435,0.0062717770034843206
13363,2011-03-01,1,126,126,1,1,731.36,436,42,731.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,731.36,436,1.0,731.36,1.0,-1.0,-731.36,0.5,0.0013654486864383636,,,,0,3,1,0,0,0,0.0,436,0.0
13367,2011-03-01,1,148,148,1,1,460.20000000000005,252,19,460.20000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,460.20000000000005,252,1.0,460.20000000000005,1.0,-1.0,-460.20000000000005,0.5,0.002168256721595837,,,,0,3,1,0,0,0,0.0,252,0.0
13368,2011-03-01,0,54,140,3,3,448.1,278,21,149.36666666666667,0.0,0.0,0.0,0.0,1.0,1.0,35.400000000000006,12.0,1.0,1.0,35.400000000000006,12.0,3,3,448.1,278,2.0,412.7,2.0,-1.0,-377.29999999999995,0.6666666666666666,0.0879864636209814,43.0,77.0,34.0,1,3,1,0,1,12,35.400000000000006,290,0.041379310344827586
13369,2011-03-01,1,82,82,1,1,472.03000000000003,274,13,472.03000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,472.03000000000003,274.0,1,1,472.03000000000003,274,0.0,0.0,0.0,1.0,472.03000000000003,2.0,473.03000000000003,,,,0,3,1,0,5,22,44.53,296,0.07432432432432433
13370,2011-03-01,1,88,88,1,1,1442.64,672,38,1442.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1442.64,672.0,1,1,1442.64,672,0.0,0.0,0.0,1.0,1442.64,2.0,1443.64,,,,0,3,1,0,10,14,67.1,686,0.02040816326530612
13373,2011-03-01,0,132,450,3,3,4274.94,2612,184,1424.9800000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2120.09,958,1.0,2120.09,1.0,-1.0,-2120.09,0.5,0.00047145571380752347,159.0,206.0,47.0,1,3,1,0,0,0,0.0,958,0.0
13374,2011-03-01,1,131,166,2,2,372.8,134,16,186.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,372.8,134,2.0,372.8,2.0,-2.0,-372.8,0.3333333333333333,0.002675227394328518,35.0,35.0,0.0,1,3,1,0,0,0,0.0,134,0.0
