Customer ID,SnapshotDate,Segment,CustomerValue,SegmentFrequency,ChurnProbability,AboveModelThreshold,ProbabilityThreshold,CampaignPriorityBand,CampaignRecommendedAction,CustomerValueCap,ValueAtRiskScore,ProbabilityRank,ValueAtRiskRank,ValueProtectionPriorityBand,ValueProtectionRecommendedAction,ModelVersion
16128,2011-12-10,Champions,3792.35,11,0.2277283849611476,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,863.6257407074081,2878,1264,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16131,2011-12-10,Champions,9876.77,12,0.3889609038853314,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,3841.677386667525,2453,48,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
16133,2011-12-10,Champions,22233.58,56,0.0010498725621929,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,23.34242560132082,3435,3426,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16134,2011-12-10,Recent developing,2119.99,5,0.6684082044365237,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,1417.0187093233858,1371,579,Priority 2 - Targeted,Personalized retention offer for a high-value account,churn-logistic-1.0.0
16136,2011-12-10,At-risk established,921.08,4,0.7454764732515661,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,686.6434699825525,1097,1649,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16139,2011-12-10,Recent developing,1111.15,5,0.6384576141012596,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,709.4221779086146,1507,1589,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16140,2011-12-10,At-risk established,1540.6,3,0.8400480072158897,1,0.4,Priority 2 - Targeted,Targeted retention message for the next-ranked 10%,38851.33209999985,1294.1779599167996,399,692,Priority 2 - Targeted,Personalized retention offer for a high-value account,churn-logistic-1.0.0
16141,2011-12-10,At-risk established,955.94,2,0.8666998307682219,1,0.4,Priority 1 - Immediate,Personalized outreach for the highest-ranked 10%; use segment and value,38851.33209999985,828.5130362245741,227,1330,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16143,2011-12-10,Champions,4877.83,12,0.3055274439519186,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1490.3109319319872,2690,531,Priority 2 - Targeted,Personalized retention offer for a high-value account,churn-logistic-1.0.0
16145,2011-12-10,Champions,6698.26,19,0.0792770707431916,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,531.0184318762906,3207,2039,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16146,2011-12-10,At-risk established,946.38,4,0.7709466317393301,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,729.6084733454672,992,1539,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16147,2011-12-10,At-risk established,2367.02,5,0.7633250606340217,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,1806.805685021942,1031,341,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
16149,2011-12-10,Recent developing,422.22,3,0.7287035658739203,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,307.67321958328665,1156,2698,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16150,2011-12-10,Champions,4162.59,10,0.2613247746412664,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1087.7878936739892,2796,923,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16153,2011-12-10,Champions,5047.09,11,0.3648228680287231,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1841.2938489990881,2527,331,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
16156,2011-12-10,Champions,5941.21,20,0.0688766549149193,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,409.2106709470677,3228,2404,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16157,2011-12-10,Recent developing,644.24,3,0.5293577020417986,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,341.0334059634083,1981,2607,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16160,2011-12-10,Recent developing,1011.13,2,0.622955689183193,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,629.8891860038019,1594,1789,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16161,2011-12-10,Champions,12533.29,43,0.0055132357183141,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,69.09898209598893,3409,3373,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16164,2011-12-10,Recent developing,802.53,3,0.4810009364694913,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,386.01768154486086,2161,2468,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16168,2011-12-10,Champions,10610.72,66,0.0029552462936843,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,31.357290953321872,3418,3418,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16169,2011-12-10,Recent developing,1822.97,4,0.3890721098835322,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,709.2667841543827,2451,1590,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16170,2011-12-10,Champions,6813.67,20,0.2018243909443658,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1375.1647978458968,2944,617,Priority 2 - Targeted,Personalized retention offer for a high-value account,churn-logistic-1.0.0
16171,2011-12-10,Lapsed low-value,73.2,1,0.8241957198321093,1,0.4,Priority 2 - Targeted,Targeted retention message for the next-ranked 10%,38851.33209999985,60.3311266917104,533,3385,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16172,2011-12-10,At-risk established,1884.55,8,0.6150172210943226,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,1159.0307040133055,1629,826,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16173,2011-12-10,Recent developing,1406.57,6,0.2322023632513608,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,326.60887807846655,2865,2640,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16174,2011-12-10,At-risk established,2246.75,7,0.6543203887615999,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,1470.0943334501246,1428,543,Priority 2 - Targeted,Personalized retention offer for a high-value account,churn-logistic-1.0.0
16175,2011-12-10,At-risk established,1836.44,7,0.6151175208861688,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,1129.626420056196,1628,868,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16177,2011-12-10,At-risk established,2141.61,8,0.6463628005570733,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,1384.2570373010337,1464,608,Priority 2 - Targeted,Personalized retention offer for a high-value account,churn-logistic-1.0.0
16178,2011-12-10,Lapsed low-value,612.6,2,0.8730985928368362,1,0.4,Priority 1 - Immediate,Personalized outreach for the highest-ranked 10%; use segment and value,38851.33209999985,534.8601979718459,177,2031,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16179,2011-12-10,Lapsed low-value,215.83,1,0.8276611145235041,1,0.4,Priority 2 - Targeted,Targeted retention message for the next-ranked 10%,38851.33209999985,178.6340983476079,507,3077,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16180,2011-12-10,Champions,16199.87,13,0.3548420749083772,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,5748.395484045973,2559,13,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
16181,2011-12-10,Lapsed low-value,305.54,1,0.8311678362290157,1,0.4,Priority 2 - Targeted,Targeted retention message for the next-ranked 10%,38851.33209999985,253.95502068141346,467,2886,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16182,2011-12-10,Champions,9971.65,9,0.4278989261068388,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,4266.858326513258,2319,35,Priority 1 - Immediate,Account-manager outreach; prioritize the highest exposed customer value,churn-logistic-1.0.0
16183,2011-12-10,At-risk established,1077.81,4,0.7631157790444479,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,822.4938178118964,1033,1339,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16184,2011-12-10,At-risk established,1155.54,6,0.531163330819309,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,613.7804752949443,1973,1822,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16185,2011-12-10,Recent developing,644.72,3,0.7833260084518491,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,505.0259441690762,927,2116,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16186,2011-12-10,Champions,8983.91,26,0.0869343942768188,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,781.0107740874552,3191,1413,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16187,2011-12-10,Champions,6841.24,15,0.1863192296622688,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1274.6545667346998,2982,716,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16188,2011-12-10,Recent developing,1077.71,5,0.5958265114495542,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,642.1281896542991,1716,1759,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16189,2011-12-10,Recent developing,215.48,2,0.6400436590758534,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,137.91660765766488,1495,3195,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16190,2011-12-10,Champions,2723.55,8,0.5669321806525796,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1544.068140616333,1843,481,Priority 2 - Targeted,Personalized retention offer for a high-value account,churn-logistic-1.0.0
16191,2011-12-10,Champions,15188.61,23,0.1109510470254511,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1685.1921823612367,3145,388,Priority 2 - Targeted,Personalized retention offer for a high-value account,churn-logistic-1.0.0
16198,2011-12-10,Recent developing,1030.0410000000002,2,0.8785203211824163,1,0.4,Priority 1 - Immediate,Personalized outreach for the highest-ranked 10%; use segment and value,38851.33209999985,904.9119501510575,150,1205,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16200,2011-12-10,Champions,5643.45,12,0.2937217779737319,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,1657.6041679058571,2721,402,Priority 2 - Targeted,Personalized retention offer for a high-value account,churn-logistic-1.0.0
16201,2011-12-10,Recent developing,2070.17,5,0.3480234604195326,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,720.4677270567038,2574,1567,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16203,2011-12-10,At-risk established,1110.79,6,0.5597711066129696,1,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,621.7881475146205,1872,1804,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16204,2011-12-10,Recent developing,939.24,3,0.7588989513655341,1,0.4,Priority 3 - Nurture,Automated email nurture or product reminder,38851.33209999985,712.7882510805642,1051,1583,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
16205,2011-12-10,Champions,1824.01,7,0.3173613567726104,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,578.8702883668091,2646,1916,Standard monitoring,Monitor customer value and churn risk; no paid intervention,churn-logistic-1.0.0
16206,2011-12-10,Champions,2589.57,13,0.3528973040451527,0,0.4,Standard monitoring,Normal low-cost engagement; no paid retention incentive,38851.33209999985,913.8522716362061,2565,1187,Priority 3 - Nurture,Low-cost relationship nurture for value protection,churn-logistic-1.0.0
