Customer ID,HistoryPurchaseDays,HistoryInvoices,HistoryMonetary,FirstPurchaseInWindow,LastPurchaseBeforeSnapshot,SnapshotDate,ObservationStart,RecencyAtSnapshot,ObservedTenureInWindow,CustomerStageAtSnapshot,NextPurchaseDate,DaysToNextPurchase,HorizonDays,LabelEndDate,ReturnedWithinHorizon,Churn
13961,1,1,498.7,2010-11-12,2010-11-12,2011-01-01,2010-07-05,50,0,One purchase day,,,90,2011-04-01,0,1
13962,1,1,193.25,2010-09-30,2010-09-30,2011-01-01,2010-07-05,93,0,One purchase day,2011-04-08,97.0,90,2011-04-01,0,1
13963,10,10,1790.0900000000001,2010-07-06,2010-12-07,2011-01-01,2010-07-05,25,154,Repeat purchase days,2011-01-04,3.0,90,2011-04-01,1,0
13964,2,2,421.9,2010-10-05,2010-11-17,2011-01-01,2010-07-05,45,43,Repeat purchase days,,,90,2011-04-01,0,1
13965,1,1,35.4,2010-08-20,2010-08-20,2011-01-01,2010-07-05,134,0,One purchase day,,,90,2011-04-01,0,1
13966,1,1,390.86,2010-09-30,2010-09-30,2011-01-01,2010-07-05,93,0,One purchase day,,,90,2011-04-01,0,1
13967,1,1,85.6,2010-11-08,2010-11-08,2011-01-01,2010-07-05,54,0,One purchase day,2011-07-17,197.0,90,2011-04-01,0,1
13968,1,1,123.66,2010-10-12,2010-10-12,2011-01-01,2010-07-05,81,0,One purchase day,,,90,2011-04-01,0,1
13969,12,13,3564.0,2010-07-07,2010-12-09,2011-01-01,2010-07-05,23,155,Repeat purchase days,2011-01-21,20.0,90,2011-04-01,1,0
13970,2,2,846.55,2010-09-28,2010-11-18,2011-01-01,2010-07-05,44,51,Repeat purchase days,,,90,2011-04-01,0,1
13971,3,3,982.31,2010-07-14,2010-10-12,2011-01-01,2010-07-05,81,90,Repeat purchase days,2011-02-27,57.0,90,2011-04-01,1,0
13975,3,3,1399.66,2010-10-19,2010-11-11,2011-01-01,2010-07-05,51,23,Repeat purchase days,2011-03-08,66.0,90,2011-04-01,1,0
13976,1,1,301.56,2010-07-21,2010-07-21,2011-01-01,2010-07-05,164,0,One purchase day,2011-05-17,136.0,90,2011-04-01,0,1
13977,1,1,519.8100000000001,2010-10-24,2010-10-24,2011-01-01,2010-07-05,69,0,One purchase day,,,90,2011-04-01,0,1
13979,1,2,1244.25,2010-11-11,2010-11-11,2011-01-01,2010-07-05,51,0,One purchase day,2011-09-27,269.0,90,2011-04-01,0,1
13980,2,2,320.13,2010-08-09,2010-09-26,2011-01-01,2010-07-05,97,48,Repeat purchase days,2011-10-10,282.0,90,2011-04-01,0,1
13981,1,1,327.39,2010-10-20,2010-10-20,2011-01-01,2010-07-05,73,0,One purchase day,,,90,2011-04-01,0,1
13982,2,2,1274.79,2010-07-28,2010-12-09,2011-01-01,2010-07-05,23,134,Repeat purchase days,2011-01-17,16.0,90,2011-04-01,1,0
13983,4,4,1963.87,2010-08-02,2010-12-08,2011-01-01,2010-07-05,24,128,Repeat purchase days,2011-01-17,16.0,90,2011-04-01,1,0
13984,4,4,772.97,2010-08-03,2010-12-08,2011-01-01,2010-07-05,24,127,Repeat purchase days,2011-01-18,17.0,90,2011-04-01,1,0
13985,5,5,2358.65,2010-09-23,2010-11-30,2011-01-01,2010-07-05,32,68,Repeat purchase days,2011-03-20,78.0,90,2011-04-01,1,0
13987,2,2,682.54,2010-11-04,2010-11-25,2011-01-01,2010-07-05,37,21,Repeat purchase days,,,90,2011-04-01,0,1
13988,1,1,293.34,2010-11-21,2010-11-21,2011-01-01,2010-07-05,41,0,One purchase day,2011-03-30,88.0,90,2011-04-01,1,0
13989,2,2,398.3,2010-08-09,2010-09-01,2011-01-01,2010-07-05,122,23,Repeat purchase days,2011-04-14,103.0,90,2011-04-01,0,1
13992,2,2,142.7,2010-09-02,2010-11-24,2011-01-01,2010-07-05,38,83,Repeat purchase days,2011-11-09,312.0,90,2011-04-01,0,1
13993,4,5,1680.37,2010-08-23,2010-11-25,2011-01-01,2010-07-05,37,94,Repeat purchase days,2011-01-13,12.0,90,2011-04-01,1,0
13995,4,4,1467.97,2010-07-20,2010-11-25,2011-01-01,2010-07-05,37,128,Repeat purchase days,2011-04-08,97.0,90,2011-04-01,0,1
13996,2,2,845.76,2010-11-05,2010-11-18,2011-01-01,2010-07-05,44,13,Repeat purchase days,,,90,2011-04-01,0,1
13997,1,2,238.76,2010-07-08,2010-07-08,2011-01-01,2010-07-05,177,0,One purchase day,,,90,2011-04-01,0,1
13998,2,2,302.65000000000003,2010-07-16,2010-09-19,2011-01-01,2010-07-05,104,65,Repeat purchase days,,,90,2011-04-01,0,1
13999,8,8,2508.56,2010-07-15,2010-12-13,2011-01-01,2010-07-05,19,151,Repeat purchase days,2011-01-21,20.0,90,2011-04-01,1,0
14000,2,2,361.18,2010-07-26,2010-10-21,2011-01-01,2010-07-05,72,87,Repeat purchase days,2011-05-12,131.0,90,2011-04-01,0,1
14001,6,7,2788.25,2010-08-03,2010-12-01,2011-01-01,2010-07-05,31,120,Repeat purchase days,2011-04-21,110.0,90,2011-04-01,0,1
14004,2,4,1675.81,2010-09-30,2010-11-11,2011-01-01,2010-07-05,51,42,Repeat purchase days,2011-02-24,54.0,90,2011-04-01,1,0
14007,1,1,79.48,2010-07-15,2010-07-15,2011-01-01,2010-07-05,170,0,One purchase day,,,90,2011-04-01,0,1
14008,1,1,493.74,2010-10-03,2010-10-03,2011-01-01,2010-07-05,90,0,One purchase day,,,90,2011-04-01,0,1
14009,1,1,404.3,2010-09-03,2010-09-03,2011-01-01,2010-07-05,120,0,One purchase day,2011-05-18,137.0,90,2011-04-01,0,1
14011,1,1,165.48000000000002,2010-08-16,2010-08-16,2011-01-01,2010-07-05,138,0,One purchase day,,,90,2011-04-01,0,1
14013,1,1,437.35,2010-11-24,2010-11-24,2011-01-01,2010-07-05,38,0,One purchase day,2011-03-09,67.0,90,2011-04-01,1,0
14014,1,1,1166.37,2010-11-28,2010-11-28,2011-01-01,2010-07-05,34,0,One purchase day,2011-09-23,265.0,90,2011-04-01,0,1
14016,4,4,3884.7200000000003,2010-07-07,2010-12-17,2011-01-01,2010-07-05,15,163,Repeat purchase days,2011-03-15,73.0,90,2011-04-01,1,0
14020,1,1,301.53,2010-08-20,2010-08-20,2011-01-01,2010-07-05,134,0,One purchase day,2011-09-12,254.0,90,2011-04-01,0,1
14021,2,2,604.86,2010-10-13,2010-11-30,2011-01-01,2010-07-05,32,48,Repeat purchase days,2011-03-28,86.0,90,2011-04-01,1,0
14022,1,1,352.15000000000003,2010-08-10,2010-08-10,2011-01-01,2010-07-05,144,0,One purchase day,2011-04-28,117.0,90,2011-04-01,0,1
14024,1,1,318.04,2010-11-14,2010-11-14,2011-01-01,2010-07-05,48,0,One purchase day,2011-08-07,218.0,90,2011-04-01,0,1
14025,3,3,881.92,2010-07-14,2010-09-01,2011-01-01,2010-07-05,122,49,Repeat purchase days,,,90,2011-04-01,0,1
14026,1,1,326.58,2010-08-26,2010-08-26,2011-01-01,2010-07-05,128,0,One purchase day,,,90,2011-04-01,0,1
14030,5,7,3365.62,2010-09-27,2010-12-08,2011-01-01,2010-07-05,24,72,Repeat purchase days,2011-02-07,37.0,90,2011-04-01,1,0
14031,13,14,14210.4,2010-07-09,2010-12-17,2011-01-01,2010-07-05,15,161,Repeat purchase days,2011-01-06,5.0,90,2011-04-01,1,0
14032,4,4,1559.87,2010-08-31,2010-12-19,2011-01-01,2010-07-05,13,110,Repeat purchase days,2011-03-09,67.0,90,2011-04-01,1,0
14035,2,2,982.1299999999999,2010-09-17,2010-10-29,2011-01-01,2010-07-05,64,42,Repeat purchase days,2011-02-15,45.0,90,2011-04-01,1,0
14037,2,2,270.73,2010-08-18,2010-12-10,2011-01-01,2010-07-05,22,114,Repeat purchase days,2011-06-16,166.0,90,2011-04-01,0,1
14038,1,1,750.35,2010-11-07,2010-11-07,2011-01-01,2010-07-05,55,0,One purchase day,2011-05-16,135.0,90,2011-04-01,0,1
14040,8,9,3788.65,2010-07-20,2010-11-18,2011-01-01,2010-07-05,44,121,Repeat purchase days,2011-01-12,11.0,90,2011-04-01,1,0
14043,1,1,139.94,2010-08-05,2010-08-05,2011-01-01,2010-07-05,149,0,One purchase day,,,90,2011-04-01,0,1
14044,2,3,1596.49,2010-08-10,2010-10-17,2011-01-01,2010-07-05,76,68,Repeat purchase days,2011-02-03,33.0,90,2011-04-01,1,0
14045,6,6,5460.799999999999,2010-08-05,2010-12-01,2011-01-01,2010-07-05,31,118,Repeat purchase days,2011-01-06,5.0,90,2011-04-01,1,0
14047,6,8,2198.79,2010-07-19,2010-12-02,2011-01-01,2010-07-05,30,136,Repeat purchase days,2011-01-07,6.0,90,2011-04-01,1,0
14048,1,2,315.76,2010-11-22,2010-11-22,2011-01-01,2010-07-05,40,0,One purchase day,2011-02-07,37.0,90,2011-04-01,1,0
14049,3,6,3840.91,2010-08-05,2010-11-17,2011-01-01,2010-07-05,45,104,Repeat purchase days,2011-01-26,25.0,90,2011-04-01,1,0
14051,9,10,5219.55,2010-08-15,2010-12-20,2011-01-01,2010-07-05,12,127,Repeat purchase days,2011-01-28,27.0,90,2011-04-01,1,0
14052,1,1,255.45,2010-11-14,2010-11-14,2011-01-01,2010-07-05,48,0,One purchase day,2011-11-20,323.0,90,2011-04-01,0,1
14053,2,2,312.05,2010-08-10,2010-11-07,2011-01-01,2010-07-05,55,89,Repeat purchase days,2011-07-03,183.0,90,2011-04-01,0,1
14057,3,4,1628.24,2010-08-18,2010-12-14,2011-01-01,2010-07-05,18,118,Repeat purchase days,2011-02-18,48.0,90,2011-04-01,1,0
14058,1,1,147.96,2010-09-03,2010-09-03,2011-01-01,2010-07-05,120,0,One purchase day,,,90,2011-04-01,0,1
14060,9,11,3935.46,2010-07-15,2010-12-15,2011-01-01,2010-07-05,17,153,Repeat purchase days,2011-01-10,9.0,90,2011-04-01,1,0
14061,1,1,364.0,2010-07-20,2010-07-20,2011-01-01,2010-07-05,165,0,One purchase day,,,90,2011-04-01,0,1
14062,8,10,9973.369999999999,2010-07-19,2010-12-20,2011-01-01,2010-07-05,12,154,Repeat purchase days,2011-01-20,19.0,90,2011-04-01,1,0
14064,5,6,829.7,2010-07-22,2010-10-05,2011-01-01,2010-07-05,88,75,Repeat purchase days,2011-03-10,68.0,90,2011-04-01,1,0
14065,3,3,889.3699999999999,2010-10-04,2010-11-15,2011-01-01,2010-07-05,47,42,Repeat purchase days,,,90,2011-04-01,0,1
14069,1,1,110.44,2010-07-13,2010-07-13,2011-01-01,2010-07-05,172,0,One purchase day,,,90,2011-04-01,0,1
14075,2,2,782.61,2010-08-26,2010-11-01,2011-01-01,2010-07-05,61,67,Repeat purchase days,2011-03-23,81.0,90,2011-04-01,1,0
14077,1,1,115.66,2010-11-09,2010-11-09,2011-01-01,2010-07-05,53,0,One purchase day,2011-03-10,68.0,90,2011-04-01,1,0
14078,2,2,383.89,2010-08-22,2010-12-01,2011-01-01,2010-07-05,31,101,Repeat purchase days,2011-02-28,58.0,90,2011-04-01,1,0
14080,1,1,375.43,2010-10-22,2010-10-22,2011-01-01,2010-07-05,71,0,One purchase day,2011-11-07,310.0,90,2011-04-01,0,1
14081,2,2,1749.72,2010-10-29,2010-12-05,2011-01-01,2010-07-05,27,37,Repeat purchase days,2011-02-10,40.0,90,2011-04-01,1,0
14082,2,2,413.36,2010-11-12,2010-12-10,2011-01-01,2010-07-05,22,28,Repeat purchase days,,,90,2011-04-01,0,1
14083,3,4,784.5500000000001,2010-07-16,2010-12-20,2011-01-01,2010-07-05,12,157,Repeat purchase days,2011-03-11,69.0,90,2011-04-01,1,0
14084,1,1,150.5,2010-07-15,2010-07-15,2011-01-01,2010-07-05,170,0,One purchase day,,,90,2011-04-01,0,1
14085,9,9,3855.0,2010-07-23,2010-12-23,2011-01-01,2010-07-05,9,153,Repeat purchase days,2011-01-13,12.0,90,2011-04-01,1,0
14086,1,1,39.95,2010-09-03,2010-09-03,2011-01-01,2010-07-05,120,0,One purchase day,,,90,2011-04-01,0,1
14087,1,1,402.36,2010-10-31,2010-10-31,2011-01-01,2010-07-05,62,0,One purchase day,2011-12-07,340.0,90,2011-04-01,0,1
14088,2,2,13316.14,2010-10-14,2010-10-29,2011-01-01,2010-07-05,64,15,Repeat purchase days,2011-01-21,20.0,90,2011-04-01,1,0
14092,6,6,2124.6,2010-07-25,2010-12-22,2011-01-01,2010-07-05,10,150,Repeat purchase days,2011-01-21,20.0,90,2011-04-01,1,0
14094,1,1,334.27,2010-09-26,2010-09-26,2011-01-01,2010-07-05,97,0,One purchase day,,,90,2011-04-01,0,1
14097,1,1,290.86,2010-08-15,2010-08-15,2011-01-01,2010-07-05,139,0,One purchase day,,,90,2011-04-01,0,1
14099,6,6,1724.56,2010-07-22,2010-12-20,2011-01-01,2010-07-05,12,151,Repeat purchase days,2011-01-14,13.0,90,2011-04-01,1,0
14101,5,5,2818.7,2010-07-07,2010-11-16,2011-01-01,2010-07-05,46,132,Repeat purchase days,2011-01-17,16.0,90,2011-04-01,1,0
14104,1,1,161.22,2010-11-15,2010-11-15,2011-01-01,2010-07-05,47,0,One purchase day,2011-06-27,177.0,90,2011-04-01,0,1
14105,2,2,2604.1,2010-09-26,2010-10-27,2011-01-01,2010-07-05,66,31,Repeat purchase days,2011-04-14,103.0,90,2011-04-01,0,1
14107,3,3,1574.69,2010-07-15,2010-12-10,2011-01-01,2010-07-05,22,148,Repeat purchase days,2011-02-16,46.0,90,2011-04-01,1,0
14110,6,6,2396.89,2010-07-20,2010-09-30,2011-01-01,2010-07-05,93,72,Repeat purchase days,2011-03-18,76.0,90,2011-04-01,1,0
14112,2,3,1204.32,2010-08-19,2010-09-14,2011-01-01,2010-07-05,109,26,Repeat purchase days,2011-03-09,67.0,90,2011-04-01,1,0
14113,6,6,2761.3,2010-09-21,2010-12-20,2011-01-01,2010-07-05,12,90,Repeat purchase days,2011-09-22,264.0,90,2011-04-01,0,1
14114,3,3,408.21000000000004,2010-09-20,2010-11-09,2011-01-01,2010-07-05,53,50,Repeat purchase days,2011-01-13,12.0,90,2011-04-01,1,0
14115,1,1,504.87,2010-07-26,2010-07-26,2011-01-01,2010-07-05,159,0,One purchase day,,,90,2011-04-01,0,1
14118,1,1,458.45,2010-10-07,2010-10-07,2011-01-01,2010-07-05,86,0,One purchase day,,,90,2011-04-01,0,1
14119,1,1,96.99000000000001,2010-11-29,2010-11-29,2011-01-01,2010-07-05,33,0,One purchase day,,,90,2011-04-01,0,1
14122,1,1,183.13,2010-10-29,2010-10-29,2011-01-01,2010-07-05,64,0,One purchase day,,,90,2011-04-01,0,1
14126,1,1,453.83000000000004,2010-09-21,2010-09-21,2011-01-01,2010-07-05,102,0,One purchase day,2011-11-29,332.0,90,2011-04-01,0,1
14127,3,3,1190.3700000000001,2010-10-10,2010-11-24,2011-01-01,2010-07-05,38,45,Repeat purchase days,2011-02-02,32.0,90,2011-04-01,1,0
14129,3,3,1057.56,2010-08-05,2010-11-05,2011-01-01,2010-07-05,57,92,Repeat purchase days,2011-03-24,82.0,90,2011-04-01,1,0
14130,2,2,1040.49,2010-10-18,2010-11-29,2011-01-01,2010-07-05,33,42,Repeat purchase days,2011-01-24,23.0,90,2011-04-01,1,0
14134,3,5,4964.79,2010-09-24,2010-11-22,2011-01-01,2010-07-05,40,59,Repeat purchase days,,,90,2011-04-01,0,1
14135,7,8,3030.9,2010-09-08,2010-12-21,2011-01-01,2010-07-05,11,104,Repeat purchase days,2011-01-06,5.0,90,2011-04-01,1,0
14136,1,1,359.84000000000003,2010-11-04,2010-11-04,2011-01-01,2010-07-05,58,0,One purchase day,,,90,2011-04-01,0,1
14139,1,1,180.07999999999998,2010-08-06,2010-08-06,2011-01-01,2010-07-05,148,0,One purchase day,2011-10-24,296.0,90,2011-04-01,0,1
14142,1,1,623.62,2010-12-01,2010-12-01,2011-01-01,2010-07-05,31,0,One purchase day,,,90,2011-04-01,0,1
14144,1,1,30.599999999999998,2010-08-10,2010-08-10,2011-01-01,2010-07-05,144,0,One purchase day,,,90,2011-04-01,0,1
14145,1,1,891.0,2010-09-06,2010-09-06,2011-01-01,2010-07-05,117,0,One purchase day,2011-05-06,125.0,90,2011-04-01,0,1
14146,3,4,3873.74,2010-09-20,2010-12-17,2011-01-01,2010-07-05,15,88,Repeat purchase days,2011-03-30,88.0,90,2011-04-01,1,0
14147,2,4,734.2,2010-09-28,2010-11-16,2011-01-01,2010-07-05,46,49,Repeat purchase days,2011-02-27,57.0,90,2011-04-01,1,0
14148,1,1,309.09000000000003,2010-10-21,2010-10-21,2011-01-01,2010-07-05,72,0,One purchase day,2011-04-20,109.0,90,2011-04-01,0,1
14150,1,1,306.18,2010-12-15,2010-12-15,2011-01-01,2010-07-05,17,0,One purchase day,2011-11-04,307.0,90,2011-04-01,0,1
14152,3,4,1052.8400000000001,2010-08-02,2010-11-17,2011-01-01,2010-07-05,45,107,Repeat purchase days,2011-04-19,108.0,90,2011-04-01,0,1
14153,1,1,233.4,2010-08-13,2010-08-13,2011-01-01,2010-07-05,141,0,One purchase day,,,90,2011-04-01,0,1
14154,3,4,3257.5199999999995,2010-07-07,2010-11-23,2011-01-01,2010-07-05,39,139,Repeat purchase days,2011-04-14,103.0,90,2011-04-01,0,1
14156,36,46,72983.44,2010-07-07,2010-12-03,2011-01-01,2010-07-05,29,149,Repeat purchase days,2011-01-14,13.0,90,2011-04-01,1,0
14157,2,2,417.05,2010-10-18,2010-11-15,2011-01-01,2010-07-05,47,28,Repeat purchase days,2011-02-27,57.0,90,2011-04-01,1,0
14159,4,4,1461.15,2010-07-12,2010-12-12,2011-01-01,2010-07-05,20,153,Repeat purchase days,2011-03-28,86.0,90,2011-04-01,1,0
14161,3,3,1534.4099999999999,2010-08-08,2010-12-05,2011-01-01,2010-07-05,27,119,Repeat purchase days,2011-03-06,64.0,90,2011-04-01,1,0
14163,1,1,148.71,2010-09-03,2010-09-03,2011-01-01,2010-07-05,120,0,One purchase day,2011-04-14,103.0,90,2011-04-01,0,1
14166,1,1,144.9,2010-07-22,2010-07-22,2011-01-01,2010-07-05,163,0,One purchase day,,,90,2011-04-01,0,1
14167,1,1,198.4,2010-09-01,2010-09-01,2011-01-01,2010-07-05,122,0,One purchase day,2011-01-12,11.0,90,2011-04-01,1,0
14168,1,1,67.5,2010-10-15,2010-10-15,2011-01-01,2010-07-05,78,0,One purchase day,,,90,2011-04-01,0,1
14169,2,2,616.03,2010-09-21,2010-10-05,2011-01-01,2010-07-05,88,14,Repeat purchase days,,,90,2011-04-01,0,1
14170,3,3,597.33,2010-11-09,2010-11-29,2011-01-01,2010-07-05,33,20,Repeat purchase days,,,90,2011-04-01,0,1
14175,3,3,2583.91,2010-07-07,2010-10-17,2011-01-01,2010-07-05,76,102,Repeat purchase days,2011-01-14,13.0,90,2011-04-01,1,0
14176,2,2,495.76000000000005,2010-11-23,2010-12-07,2011-01-01,2010-07-05,25,14,Repeat purchase days,2011-01-17,16.0,90,2011-04-01,1,0
14177,3,3,941.38,2010-10-07,2010-11-23,2011-01-01,2010-07-05,39,47,Repeat purchase days,2011-06-13,163.0,90,2011-04-01,0,1
14180,9,10,2240.38,2010-07-15,2010-12-16,2011-01-01,2010-07-05,16,154,Repeat purchase days,2011-01-04,3.0,90,2011-04-01,1,0
14181,1,1,94.45,2010-10-25,2010-10-25,2011-01-01,2010-07-05,68,0,One purchase day,,,90,2011-04-01,0,1
14182,2,2,401.67,2010-08-04,2010-09-22,2011-01-01,2010-07-05,101,49,Repeat purchase days,,,90,2011-04-01,0,1
14183,2,2,286.29,2010-08-15,2010-10-24,2011-01-01,2010-07-05,69,70,Repeat purchase days,,,90,2011-04-01,0,1
14186,2,2,566.54,2010-07-06,2010-10-08,2011-01-01,2010-07-05,85,94,Repeat purchase days,,,90,2011-04-01,0,1
14187,1,1,123.5,2010-08-23,2010-08-23,2011-01-01,2010-07-05,131,0,One purchase day,,,90,2011-04-01,0,1
14189,2,2,1471.55,2010-11-16,2010-12-06,2011-01-01,2010-07-05,26,20,Repeat purchase days,2011-01-05,4.0,90,2011-04-01,1,0
14191,1,1,117.0,2010-11-10,2010-11-10,2011-01-01,2010-07-05,52,0,One purchase day,2011-05-03,122.0,90,2011-04-01,0,1
14192,1,1,293.74,2010-11-16,2010-11-16,2011-01-01,2010-07-05,46,0,One purchase day,,,90,2011-04-01,0,1
14193,1,1,356.8,2010-11-08,2010-11-08,2011-01-01,2010-07-05,54,0,One purchase day,2011-03-15,73.0,90,2011-04-01,1,0
14194,4,5,2908.38,2010-08-02,2010-11-12,2011-01-01,2010-07-05,50,102,Repeat purchase days,2011-02-04,34.0,90,2011-04-01,1,0
14195,1,1,388.2,2010-09-26,2010-09-26,2011-01-01,2010-07-05,97,0,One purchase day,2011-04-01,90.0,90,2011-04-01,0,1
14197,1,1,390.05,2010-10-25,2010-10-25,2011-01-01,2010-07-05,68,0,One purchase day,,,90,2011-04-01,0,1
14198,2,2,399.38,2010-08-19,2010-11-04,2011-01-01,2010-07-05,58,77,Repeat purchase days,2011-04-14,103.0,90,2011-04-01,0,1
14199,2,2,602.25,2010-07-07,2010-10-12,2011-01-01,2010-07-05,81,97,Repeat purchase days,2011-05-05,124.0,90,2011-04-01,0,1
14201,2,2,229.39000000000001,2010-10-26,2010-12-15,2011-01-01,2010-07-05,17,50,Repeat purchase days,2011-04-19,108.0,90,2011-04-01,0,1
14202,1,1,514.55,2010-11-23,2010-11-23,2011-01-01,2010-07-05,39,0,One purchase day,,,90,2011-04-01,0,1
14203,1,1,339.34,2010-11-07,2010-11-07,2011-01-01,2010-07-05,55,0,One purchase day,,,90,2011-04-01,0,1
14204,1,1,179.06,2010-10-13,2010-10-13,2011-01-01,2010-07-05,80,0,One purchase day,2011-12-07,340.0,90,2011-04-01,0,1
14205,3,4,835.1,2010-07-18,2010-11-10,2011-01-01,2010-07-05,52,115,Repeat purchase days,2011-03-20,78.0,90,2011-04-01,1,0
14206,2,2,836.9499999999999,2010-11-02,2010-11-16,2011-01-01,2010-07-05,46,14,Repeat purchase days,2011-04-14,103.0,90,2011-04-01,0,1
14209,5,5,1688.3899999999999,2010-08-06,2010-11-19,2011-01-01,2010-07-05,43,105,Repeat purchase days,2011-01-11,10.0,90,2011-04-01,1,0
14210,4,5,1636.91,2010-08-15,2010-12-03,2011-01-01,2010-07-05,29,110,Repeat purchase days,2011-01-04,3.0,90,2011-04-01,1,0
14211,2,3,815.08,2010-07-30,2010-10-24,2011-01-01,2010-07-05,69,86,Repeat purchase days,2011-02-17,47.0,90,2011-04-01,1,0
14212,1,1,1119.6599999999999,2010-09-20,2010-09-20,2011-01-01,2010-07-05,103,0,One purchase day,2011-09-11,253.0,90,2011-04-01,0,1
14215,2,2,533.5,2010-08-26,2010-12-06,2011-01-01,2010-07-05,26,102,Repeat purchase days,2011-01-13,12.0,90,2011-04-01,1,0
14216,1,1,303.09,2010-10-21,2010-10-21,2011-01-01,2010-07-05,72,0,One purchase day,2011-11-02,305.0,90,2011-04-01,0,1
14217,6,6,987.16,2010-08-05,2010-12-08,2011-01-01,2010-07-05,24,125,Repeat purchase days,2011-01-07,6.0,90,2011-04-01,1,0
14219,2,2,543.89,2010-08-03,2010-10-26,2011-01-01,2010-07-05,67,84,Repeat purchase days,2011-12-05,338.0,90,2011-04-01,0,1
14220,1,1,312.98,2010-12-16,2010-12-16,2011-01-01,2010-07-05,16,0,One purchase day,2011-04-06,95.0,90,2011-04-01,0,1
14221,4,5,1528.5400000000002,2010-07-30,2010-09-16,2011-01-01,2010-07-05,107,48,Repeat purchase days,2011-01-04,3.0,90,2011-04-01,1,0
14224,3,3,344.3,2010-08-12,2010-11-14,2011-01-01,2010-07-05,48,94,Repeat purchase days,2011-01-23,22.0,90,2011-04-01,1,0
14225,2,2,789.56,2010-08-04,2010-10-01,2011-01-01,2010-07-05,92,58,Repeat purchase days,,,90,2011-04-01,0,1
14226,1,1,744.54,2010-09-24,2010-09-24,2011-01-01,2010-07-05,99,0,One purchase day,2011-03-15,73.0,90,2011-04-01,1,0
14227,2,2,1000.7700000000001,2010-09-21,2010-10-21,2011-01-01,2010-07-05,72,30,Repeat purchase days,2011-02-28,58.0,90,2011-04-01,1,0
14228,2,2,664.45,2010-07-06,2010-09-28,2011-01-01,2010-07-05,95,84,Repeat purchase days,,,90,2011-04-01,0,1
14229,3,4,909.19,2010-08-25,2010-11-01,2011-01-01,2010-07-05,61,68,Repeat purchase days,2011-01-10,9.0,90,2011-04-01,1,0
14230,1,2,504.3,2010-09-30,2010-09-30,2011-01-01,2010-07-05,93,0,One purchase day,,,90,2011-04-01,0,1
14231,1,1,309.91,2010-09-15,2010-09-15,2011-01-01,2010-07-05,108,0,One purchase day,2011-02-24,54.0,90,2011-04-01,1,0
14233,1,1,404.35,2010-08-31,2010-08-31,2011-01-01,2010-07-05,123,0,One purchase day,2011-01-26,25.0,90,2011-04-01,1,0
14235,1,2,505.47,2010-07-29,2010-07-29,2011-01-01,2010-07-05,156,0,One purchase day,2011-03-24,82.0,90,2011-04-01,1,0
14236,4,4,1432.18,2010-07-22,2010-12-02,2011-01-01,2010-07-05,30,133,Repeat purchase days,2011-09-20,262.0,90,2011-04-01,0,1
14237,1,1,322.0,2010-12-01,2010-12-01,2011-01-01,2010-07-05,31,0,One purchase day,,,90,2011-04-01,0,1
14239,3,3,731.9100000000001,2010-07-06,2010-10-04,2011-01-01,2010-07-05,89,90,Repeat purchase days,2011-01-27,26.0,90,2011-04-01,1,0
14240,1,1,357.15,2010-10-12,2010-10-12,2011-01-01,2010-07-05,81,0,One purchase day,2011-04-28,117.0,90,2011-04-01,0,1
14243,9,9,5301.4800000000005,2010-08-20,2010-12-17,2011-01-01,2010-07-05,15,119,Repeat purchase days,2011-01-26,25.0,90,2011-04-01,1,0
14247,2,2,304.76,2010-09-19,2010-10-31,2011-01-01,2010-07-05,62,42,Repeat purchase days,2011-03-06,64.0,90,2011-04-01,1,0
14248,2,2,730.37,2010-07-12,2010-09-06,2011-01-01,2010-07-05,117,56,Repeat purchase days,2011-01-25,24.0,90,2011-04-01,1,0
14249,2,3,1264.77,2010-08-23,2010-10-25,2011-01-01,2010-07-05,68,63,Repeat purchase days,,,90,2011-04-01,0,1
14252,1,1,350.99,2010-11-23,2010-11-23,2011-01-01,2010-07-05,39,0,One purchase day,,,90,2011-04-01,0,1
14253,1,1,158.05,2010-08-03,2010-08-03,2011-01-01,2010-07-05,151,0,One purchase day,,,90,2011-04-01,0,1
14254,1,1,601.03,2010-10-03,2010-10-03,2011-01-01,2010-07-05,90,0,One purchase day,,,90,2011-04-01,0,1
14256,2,3,1075.29,2010-08-05,2010-12-10,2011-01-01,2010-07-05,22,127,Repeat purchase days,2011-03-24,82.0,90,2011-04-01,1,0
14257,3,3,1665.39,2010-07-26,2010-11-24,2011-01-01,2010-07-05,38,121,Repeat purchase days,2011-01-25,24.0,90,2011-04-01,1,0
14258,5,7,7311.08,2010-07-14,2010-11-09,2011-01-01,2010-07-05,53,118,Repeat purchase days,2011-01-06,5.0,90,2011-04-01,1,0
14260,1,2,285.48,2010-08-25,2010-08-25,2011-01-01,2010-07-05,129,0,One purchase day,,,90,2011-04-01,0,1
14263,1,1,322.93,2010-10-12,2010-10-12,2011-01-01,2010-07-05,81,0,One purchase day,,,90,2011-04-01,0,1
14264,2,2,487.55000000000007,2010-09-12,2010-11-25,2011-01-01,2010-07-05,37,74,Repeat purchase days,2011-04-08,97.0,90,2011-04-01,0,1
14265,1,1,590.65,2010-09-01,2010-09-01,2011-01-01,2010-07-05,122,0,One purchase day,2011-07-14,194.0,90,2011-04-01,0,1
